time,Twall,T1,P0,mdot,rho_ue_CH,sdot_mm_s,recession_mm,thickness_mm,Bg,Bc,Tw_nr,eps_surf,k_surf,iter,converged,resid_pct,mdot_g,mdot_c,T_24mm
0.324,1006.73,581.987,200000,-0.00188049,0.266776,0.0321365,0,100,0.124899,0.119258,1006.73,0.818773,0.482295,1,1,-1.64409,0.0333201,0.0318159,300
0.326,1007.17,583.127,200000,-0.00187099,0.266757,0.0321748,0,100,0.124892,0.119408,1007.17,0.81892,0.482442,1,1,-1.64749,0.0333158,0.0318538,300
0.328,1007.61,584.26,200000,-0.00186147,0.266738,0.0322131,0,100,0.124883,0.119559,1007.61,0.819066,0.482589,1,1,-1.65087,0.0333112,0.0318917,300
0.33,1008.05,585.388,200000,-0.00185196,0.26672,0.0322513,0,100,0.124873,0.119709,1008.05,0.819213,0.482734,1,1,-1.65424,0.0333063,0.0319295,300
0.332,1008.49,586.511,200000,-0.00184243,0.266702,0.0322894,0,100,0.124863,0.119859,1008.49,0.819359,0.482879,1,1,-1.65759,0.0333011,0.0319673,300
0.334,1008.92,587.628,200000,-0.0018329,0.266683,0.0323275,0,100,0.12485,0.120008,1008.92,0.819506,0.483024,1,1,-1.66093,0.0332956,0.032005,300
0.336,1009.35,588.74,200000,-0.00182335,0.266665,0.0323656,0,100,0.124837,0.120158,1009.35,0.819652,0.483167,1,1,-1.66426,0.0332898,0.0320426,300
0.338,1009.78,589.847,200000,-0.00181379,0.266648,0.0324036,0,100,0.124823,0.120307,1009.78,0.819798,0.48331,1,1,-1.66757,0.0332837,0.0320803,300
0.34,1010.21,590.948,200000,-0.00180421,0.26663,0.0324415,0,100,0.124807,0.120456,1010.21,0.819944,0.483453,1,1,-1.67087,0.0332773,0.0321178,300
0.342,1010.64,592.044,200000,-0.00179462,0.266612,0.0324794,0,100,0.12479,0.120604,1010.64,0.82009,0.483594,1,1,-1.67415,0.0332706,0.0321553,300
0.344,1011.07,593.134,200000,-0.001785,0.266595,0.0325172,0,100,0.124772,0.120753,1011.07,0.820237,0.483735,1,1,-1.67742,0.0332636,0.0321927,300
0.346,1011.49,594.219,200000,-0.00177536,0.266578,0.032555,0,100,0.124753,0.120901,1011.49,0.820383,0.483875,1,1,-1.68068,0.0332563,0.0322301,300
0.348,1011.91,595.3,200000,-0.0017657,0.266561,0.0325927,0,100,0.124732,0.121048,1011.91,0.820528,0.484015,1,1,-1.68392,0.0332488,0.0322675,300
0.35,1012.33,596.375,200000,-0.00175602,0.266544,0.0326304,0,100,0.124711,0.121196,1012.33,0.820674,0.484154,1,1,-1.68715,0.0332409,0.0323048,300
0.352,1012.75,597.445,200000,-0.0017463,0.266528,0.032668,0,100,0.124688,0.121343,1012.75,0.82082,0.484292,1,1,-1.69037,0.0332328,0.032342,300
0.354,1013.17,598.51,200000,-0.00173656,0.266511,0.0327056,0,100,0.124664,0.12149,1013.17,0.820966,0.484429,1,1,-1.69357,0.0332244,0.0323792,300
0.356,1013.58,599.57,200000,-0.00172678,0.266495,0.0327431,0,100,0.124639,0.121637,1013.58,0.821111,0.484566,1,1,-1.69676,0.0332157,0.0324163,300
0.358,1014,600.625,200000,-0.00171697,0.266479,0.0327806,0,100,0.124613,0.121784,1014,0.821257,0.484703,1,1,-1.69994,0.0332067,0.0324534,300
0.36,1014.41,601.675,200000,-0.00170713,0.266463,0.032818,0,100,0.124585,0.12193,1014.41,0.821403,0.484838,1,1,-1.7031,0.0331974,0.0324904,300
0.362,1014.82,602.72,200000,-0.00169724,0.266447,0.0328554,0,100,0.124557,0.122076,1014.82,0.821548,0.484973,1,1,-1.70625,0.0331879,0.0325274,300
0.364,1015.23,603.761,200000,-0.00168732,0.266431,0.0328927,0,100,0.124528,0.122222,1015.23,0.821693,0.485108,1,1,-1.70938,0.0331781,0.0325644,300
0.366,1015.64,604.797,200000,-0.00167736,0.266416,0.03293,0,100,0.124497,0.122368,1015.64,0.821838,0.485241,1,1,-1.71251,0.033168,0.0326013,300
0.368,1016.04,605.828,200000,-0.00166736,0.2664,0.0329672,0,100,0.124465,0.122513,1016.04,0.821984,0.485374,1,1,-1.71562,0.0331576,0.0326381,300
0.37,1016.45,606.854,200000,-0.00165732,0.266385,0.0330044,0,100,0.124432,0.122658,1016.45,0.822129,0.485507,1,1,-1.71871,0.033147,0.0326749,300
0.372,1016.85,607.875,200000,-0.00164722,0.26637,0.0330415,0,100,0.124399,0.122803,1016.85,0.822274,0.485639,1,1,-1.7218,0.0331361,0.0327117,300
0.374,1017.25,608.892,200000,-0.00163708,0.266355,0.0330786,0,100,0.124364,0.122948,1017.25,0.822419,0.48577,1,1,-1.72487,0.0331249,0.0327484,300
0.376,1017.65,609.905,200000,-0.0016269,0.266341,0.0331156,0,100,0.124328,0.123092,1017.65,0.822563,0.485901,1,1,-1.72793,0.0331135,0.032785,300
0.378,1018.05,610.913,200000,-0.00161666,0.266326,0.0331526,0,100,0.12429,0.123236,1018.05,0.822708,0.486031,1,1,-1.73097,0.0331018,0.0328216,300
0.38,1018.45,611.916,200000,-0.00160637,0.266312,0.0331895,0,100,0.124252,0.12338,1018.45,0.822853,0.48616,1,1,-1.73401,0.0330899,0.0328582,300
0.382,1018.85,612.915,200000,-0.00159603,0.266297,0.0332264,0,100,0.124213,0.123524,1018.85,0.822997,0.486289,1,1,-1.73703,0.0330777,0.0328947,300
0.384,1019.24,613.909,200000,-0.00158563,0.266283,0.0332633,0,100,0.124173,0.123668,1019.24,0.823141,0.486418,1,1,-1.74003,0.0330652,0.0329312,300
0.386,1019.63,614.899,200000,-0.00157517,0.266269,0.0333001,0,100,0.124132,0.123811,1019.63,0.823286,0.486545,1,1,-1.74303,0.0330525,0.0329676,300
0.388,1020.02,615.884,200000,-0.00156466,0.266256,0.0333369,0,100,0.124089,0.123954,1020.02,0.82343,0.486673,1,1,-1.74601,0.0330395,0.033004,300
0.39,1020.42,616.865,200000,-0.00155409,0.266242,0.0333736,0,100,0.124046,0.124097,1020.42,0.823574,0.486799,1,1,-1.74898,0.0330262,0.0330404,300
0.392,1020.8,617.842,200000,-0.00154346,0.266228,0.0334103,0,100,0.124002,0.12424,1020.8,0.823718,0.486925,1,1,-1.75194,0.0330128,0.0330767,300
0.394,1021.19,618.815,200000,-0.00153276,0.266215,0.0334469,0,100,0.123956,0.124382,1021.19,0.823862,0.487051,1,1,-1.75489,0.032999,0.0331129,300
0.396,1021.58,619.783,200000,-0.001522,0.266202,0.0334835,0,100,0.12391,0.124525,1021.58,0.824006,0.487176,1,1,-1.75782,0.032985,0.0331491,300
0.398,1021.96,620.747,200000,-0.00151117,0.266189,0.03352,0,100,0.123862,0.124667,1021.96,0.824149,0.4873,1,1,-1.76075,0.0329708,0.0331853,300
0.4,1022.35,621.707,200000,-0.00150028,0.266176,0.0335565,0,100,0.123814,0.124808,1022.35,0.824293,0.487424,1,1,-1.76366,0.0329563,0.0332214,300
0.402,1022.73,622.663,200000,-0.00148932,0.266163,0.033593,0,100,0.123765,0.12495,1022.73,0.824436,0.487548,1,1,-1.76656,0.0329416,0.0332575,300
0.404,1023.11,623.614,200000,-0.00147829,0.26615,0.0336294,0,100,0.123714,0.125091,1023.11,0.824579,0.48767,1,1,-1.76944,0.0329266,0.0332936,300
0.406,1023.49,624.562,200000,-0.00146719,0.266138,0.0336658,0,100,0.123663,0.125233,1023.49,0.824722,0.487793,1,1,-1.77232,0.0329114,0.0333296,300
0.408,1023.87,625.505,200000,-0.00145602,0.266125,0.0337021,0,100,0.123611,0.125374,1023.87,0.824865,0.487914,1,1,-1.77518,0.032896,0.0333655,300
0.41,1024.24,626.445,200000,-0.00144477,0.266113,0.0337384,0,100,0.123558,0.125514,1024.24,0.825008,0.488036,1,1,-1.778,0.0328803,0.0334015,300
0.412,1024.62,627.38,200000,-0.00143345,0.266101,0.0337747,0,100,0.123503,0.125655,1024.62,0.825151,0.488156,1,1,-1.78078,0.0328644,0.0334374,300
0.414,1024.99,628.312,200000,-0.00142206,0.266089,0.0338109,0,100,0.123448,0.125795,1024.99,0.825294,0.488277,1,1,-1.78355,0.0328483,0.0334732,300
0.416,1025.39,629.239,200000,-0.00141054,0.266076,0.0338376,0,100,0.123442,0.125901,1025.39,0.825436,0.488398,1,1,-1.78657,0.0328451,0.0335001,300
0.418,1025.79,630.163,200000,-0.00139895,0.266063,0.0338644,0,100,0.123435,0.126007,1025.79,0.825579,0.488519,1,1,-1.78943,0.0328415,0.0335266,300
0.42,1026.2,631.083,200000,-0.00138727,0.26605,0.0338911,0,100,0.123426,0.126112,1026.2,0.825721,0.48864,1,1,-1.79228,0.0328375,0.0335531,300
0.422,1026.59,632,200000,-0.00137551,0.266037,0.0339179,0,100,0.123416,0.126218,1026.59,0.825863,0.48876,1,1,-1.79511,0.0328333,0.0335796,300
0.424,1026.99,632.913,200000,-0.00136367,0.266025,0.0339447,0,100,0.123404,0.126324,1026.99,0.826006,0.48888,1,1,-1.79793,0.0328287,0.0336061,300
0.426,1027.39,633.822,200000,-0.00135175,0.266013,0.0339715,0,100,0.123392,0.126429,1027.39,0.826148,0.488999,1,1,-1.80075,0.0328238,0.0336326,300
0.428,1027.78,634.727,200000,-0.00133974,0.266,0.0339983,0,100,0.123378,0.126535,1027.78,0.82629,0.489117,1,1,-1.80355,0.0328186,0.0336591,300
0.43,1028.18,635.629,200000,-0.00132764,0.265988,0.0340252,0,100,0.123363,0.126641,1028.18,0.826432,0.489236,1,1,-1.80634,0.0328131,0.0336857,300
0.432,1028.57,636.527,200000,-0.00131546,0.265976,0.034052,0,100,0.123346,0.126746,1028.57,0.826574,0.489353,1,1,-1.80912,0.0328073,0.0337123,300
0.434,1028.96,637.422,200000,-0.00130319,0.265965,0.0340789,0,100,0.123329,0.126852,1028.96,0.826716,0.489471,1,1,-1.81188,0.0328011,0.0337389,300
0.436,1029.35,638.313,200000,-0.00129083,0.265953,0.0341058,0,100,0.12331,0.126957,1029.35,0.826857,0.489587,1,1,-1.81464,0.0327947,0.0337655,300
0.438,1029.74,639.2,200000,-0.00127837,0.265942,0.0341327,0,100,0.12329,0.127063,1029.74,0.826999,0.489704,1,1,-1.81738,0.032788,0.0337921,300
0.44,1030.13,640.084,200000,-0.00126583,0.26593,0.0341596,0,100,0.123269,0.127169,1030.13,0.82714,0.48982,1,1,-1.82011,0.032781,0.0338187,300
0.442,1030.52,640.965,200000,-0.00125319,0.265919,0.0341865,0,100,0.123246,0.127274,1030.52,0.827282,0.489935,1,1,-1.82283,0.0327736,0.0338454,300
0.444,1030.9,641.842,200000,-0.00124046,0.265908,0.0342134,0,100,0.123223,0.12738,1030.9,0.827423,0.49005,1,1,-1.82554,0.032766,0.033872,300
0.446,1031.29,642.716,200000,-0.00122764,0.265897,0.0342404,0,100,0.123198,0.127485,1031.29,0.827564,0.490165,1,1,-1.82824,0.0327581,0.0338987,300
0.448,1031.67,643.587,200000,-0.00121472,0.265886,0.0342673,0,100,0.123172,0.127591,1031.67,0.827705,0.490279,1,1,-1.83093,0.0327499,0.0339254,300
0.45,1032.06,644.454,200000,-0.00120169,0.265874,0.0342939,0,100,0.123156,0.127696,1032.06,0.827846,0.490369,1,1,-1.8337,0.0327441,0.0339517,300
0.452,1032.46,645.318,200000,-0.00118856,0.265861,0.0343199,0,100,0.123151,0.127799,1032.46,0.827987,0.490434,1,1,-1.83656,0.0327413,0.0339774,300
0.454,1032.85,646.179,200000,-0.00117532,0.265849,0.0343459,0,100,0.123146,0.127902,1032.85,0.828128,0.490498,1,1,-1.83941,0.0327382,0.0340032,300
0.456,1033.24,647.036,200000,-0.00116199,0.265836,0.0343719,0,100,0.123139,0.128005,1033.24,0.828269,0.490563,1,1,-1.84225,0.0327348,0.0340289,300
0.458,1033.63,647.891,200000,-0.00114855,0.265823,0.034398,0,100,0.12313,0.128108,1033.63,0.828409,0.490627,1,1,-1.84508,0.032731,0.0340547,300
0.46,1034.02,648.742,200000,-0.001135,0.265811,0.0344241,0,100,0.123121,0.128211,1034.02,0.82855,0.49069,1,1,-1.84789,0.0327269,0.0340805,300
0.462,1034.41,649.59,200000,-0.00112136,0.265799,0.0344502,0,100,0.12311,0.128314,1034.41,0.82869,0.490754,1,1,-1.8507,0.0327225,0.0341064,300
0.464,1034.8,650.436,200000,-0.0011076,0.265787,0.0344763,0,100,0.123098,0.128417,1034.8,0.828831,0.490817,1,1,-1.8535,0.0327178,0.0341322,300
0.466,1035.19,651.278,200000,-0.00109374,0.265775,0.0345025,0,100,0.123084,0.12852,1035.19,0.828971,0.49088,1,1,-1.85628,0.0327127,0.0341581,300
0.468,1035.57,652.117,200000,-0.00107978,0.265763,0.0345287,0,100,0.123069,0.128624,1035.57,0.829111,0.490943,1,1,-1.85905,0.0327074,0.0341841,300
0.47,1035.96,652.954,200000,-0.0010657,0.265751,0.0345549,0,100,0.123054,0.128727,1035.96,0.829251,0.491006,1,1,-1.86182,0.0327017,0.03421,300
0.472,1036.34,653.787,200000,-0.00105152,0.26574,0.0345811,0,100,0.123036,0.12883,1036.34,0.829391,0.491068,1,1,-1.86457,0.0326957,0.034236,300
0.474,1036.72,654.617,200000,-0.00103723,0.265729,0.0346074,0,100,0.123018,0.128934,1036.72,0.829531,0.491131,1,1,-1.86731,0.0326894,0.034262,300
0.476,1037.11,655.445,200000,-0.00102282,0.265717,0.0346337,0,100,0.122998,0.129037,1037.11,0.829671,0.491193,1,1,-1.87005,0.0326828,0.034288,300
0.478,1037.49,656.269,200000,-0.00100831,0.265706,0.03466,0,100,0.122977,0.12914,1037.49,0.82981,0.491255,1,1,-1.87277,0.0326759,0.034314,300
0.48,1037.87,657.091,200000,-0.000993678,0.265695,0.0346863,0,100,0.122955,0.129244,1037.87,0.82995,0.491316,1,1,-1.87548,0.0326687,0.0343401,300
0.482,1038.24,657.909,200000,-0.000978936,0.265684,0.0347127,0,100,0.122932,0.129347,1038.24,0.830089,0.491378,1,1,-1.87818,0.0326612,0.0343662,300
0.484,1038.62,658.725,200000,-0.000964081,0.265674,0.0347391,0,100,0.122908,0.129451,1038.62,0.830228,0.491439,1,1,-1.88088,0.0326534,0.0343923,300
0.486,1039,659.538,200000,-0.000949111,0.265663,0.0347655,0,100,0.122882,0.129554,1039,0.830367,0.4915,1,1,-1.88356,0.0326453,0.0344184,300
0.488,1039.37,660.348,200000,-0.000934025,0.265653,0.0347919,0,100,0.122855,0.129658,1039.37,0.830506,0.491561,1,1,-1.88623,0.0326369,0.0344446,300
0.49,1039.75,661.155,200000,-0.000918824,0.265642,0.0348183,0,100,0.122827,0.129761,1039.75,0.830645,0.491622,1,1,-1.88889,0.0326282,0.0344707,300
0.492,1040.12,661.96,200000,-0.000903505,0.265632,0.0348448,0,100,0.122798,0.129865,1040.12,0.830784,0.491682,1,1,-1.89154,0.0326193,0.0344969,300
0.494,1040.49,662.761,200000,-0.000888069,0.265622,0.0348713,0,100,0.122768,0.129969,1040.49,0.830923,0.491743,1,1,-1.89418,0.03261,0.0345231,300
0.496,1040.86,663.56,200000,-0.000872515,0.265612,0.0348978,0,100,0.122737,0.130072,1040.86,0.831061,0.491803,1,1,-1.89682,0.0326005,0.0345494,300
0.498,1041.23,664.356,200000,-0.000856842,0.265602,0.0349243,0,100,0.122704,0.130176,1041.23,0.831199,0.491863,1,1,-1.89944,0.0325907,0.0345756,300
0.5,1041.6,665.15,200000,-0.000841046,0.265593,0.0349509,0,100,0.122671,0.13028,1041.6,0.831338,0.491922,1,1,-1.90205,0.0325805,0.0346019,300
0.502,1041.97,665.94,200000,-0.000825133,0.265583,0.0349774,0,100,0.122636,0.130383,1041.97,0.831476,0.491982,1,1,-1.90466,0.0325701,0.0346282,300
0.504,1042.34,666.728,200000,-0.000809103,0.265574,0.035004,0,100,0.1226,0.130487,1042.34,0.831614,0.492041,1,1,-1.90725,0.0325594,0.0346545,300
0.506,1042.7,667.513,200000,-0.000792954,0.265565,0.0350306,0,100,0.122563,0.130591,1042.7,0.831751,0.4921,1,1,-1.90983,0.0325484,0.0346808,300
0.508,1043.07,668.295,200000,-0.000776686,0.265555,0.0350573,0,100,0.122525,0.130695,1043.07,0.831889,0.492159,1,1,-1.9124,0.0325371,0.0347072,300
0.51,1043.43,669.074,200000,-0.000760299,0.265546,0.0350839,0,100,0.122485,0.130798,1043.43,0.832026,0.492218,1,1,-1.91497,0.0325255,0.0347336,300
0.512,1043.8,669.85,200000,-0.000743793,0.265538,0.0351106,0,100,0.122444,0.130902,1043.8,0.832164,0.492277,1,1,-1.91752,0.0325137,0.03476,300
0.514,1044.16,670.623,200000,-0.000727166,0.265529,0.0351373,0,100,0.122403,0.131006,1044.16,0.832301,0.492335,1,1,-1.92006,0.0325015,0.0347864,300
0.516,1044.52,671.394,200000,-0.000710419,0.26552,0.035164,0,100,0.12236,0.13111,1044.52,0.832438,0.492393,1,1,-1.92259,0.0324891,0.0348128,300
0.518,1044.88,672.162,200000,-0.000693551,0.265512,0.0351907,0,100,0.122316,0.131214,1044.88,0.832575,0.492451,1,1,-1.92511,0.0324764,0.0348393,300
0.52,1045.24,672.928,200000,-0.000676562,0.265503,0.0352174,0,100,0.122271,0.131318,1045.24,0.832712,0.492509,1,1,-1.92762,0.0324634,0.0348657,300
0.522,1045.59,673.69,200000,-0.000659451,0.265495,0.0352442,0,100,0.122225,0.131421,1045.59,0.832848,0.492567,1,1,-1.93013,0.0324501,0.0348922,300
0.524,1045.95,674.45,200000,-0.000642217,0.265487,0.035271,0,100,0.122178,0.131525,1045.95,0.832985,0.492624,1,1,-1.93262,0.0324366,0.0349187,300
0.526,1046.31,675.208,200000,-0.000624861,0.265479,0.0352978,0,100,0.122129,0.131629,1046.31,0.833121,0.492681,1,1,-1.9351,0.0324229,0.0349452,300
0.528,1046.66,675.962,200000,-0.000607382,0.265471,0.0353246,0,100,0.12208,0.131733,1046.66,0.833257,0.492738,1,1,-1.93757,0.0324088,0.0349717,300
0.53,1047.02,676.714,200000,-0.00058978,0.265463,0.0353514,0,100,0.12203,0.131837,1047.02,0.833393,0.492795,1,1,-1.94003,0.0323945,0.0349983,300
0.532,1047.37,677.464,200000,-0.000572054,0.265456,0.0353782,0,100,0.121979,0.131941,1047.37,0.833528,0.492852,1,1,-1.94249,0.03238,0.0350248,300
0.534,1047.72,678.21,200000,-0.000554204,0.265448,0.035405,0,100,0.121926,0.132044,1047.72,0.833664,0.492908,1,1,-1.94493,0.0323652,0.0350514,300
0.536,1048.07,678.955,200000,-0.00053623,0.265441,0.0354319,0,100,0.121873,0.132148,1048.07,0.833799,0.492965,1,1,-1.94737,0.0323502,0.0350779,300
0.538,1048.42,679.696,200000,-0.000518132,0.265434,0.0354587,0,100,0.121819,0.132252,1048.42,0.833935,0.493021,1,1,-1.94979,0.0323349,0.0351045,300
0.54,1048.77,680.435,200000,-0.000499908,0.265426,0.0354856,0,100,0.121764,0.132356,1048.77,0.83407,0.493077,1,1,-1.9522,0.0323194,0.0351311,300
0.542,1049.12,681.172,200000,-0.00048156,0.265419,0.0355124,0,100,0.121708,0.13246,1049.12,0.834204,0.493133,1,1,-1.9546,0.0323036,0.0351577,300
0.544,1049.47,681.906,200000,-0.000463086,0.265412,0.0355393,0,100,0.121651,0.132563,1049.47,0.834339,0.493188,1,1,-1.95697,0.0322876,0.0351843,300
0.546,1049.81,682.637,200000,-0.000444486,0.265406,0.0355662,0,100,0.121593,0.132667,1049.81,0.834474,0.493244,1,1,-1.95932,0.0322714,0.0352109,300
0.548,1050.19,683.366,200000,-0.000425748,0.265398,0.0355901,0,100,0.121555,0.13276,1050.19,0.834608,0.4933,3,1,-1.97097,0.0322606,0.0352342,300
0.55,1050.56,684.093,200000,-0.000406882,0.265392,0.03561,0,100,0.121526,0.132837,1050.56,0.834742,0.493356,2,1,-1.97336,0.0322521,0.0352509,300
0.552,1050.93,684.817,200000,-0.000387889,0.265384,0.035629,0,100,0.121506,0.132912,1050.93,0.834876,0.493413,2,1,-1.97573,0.0322458,0.0352697,300
0.554,1051.3,685.539,200000,-0.000368768,0.265377,0.035648,0,100,0.121484,0.132986,1051.3,0.83501,0.493469,2,1,-1.9781,0.0322391,0.0352885,300
0.556,1051.67,686.259,200000,-0.000349518,0.26537,0.035667,0,100,0.121461,0.133061,1051.67,0.835144,0.493525,2,1,-1.98045,0.0322322,0.0353074,300
0.558,1052.03,686.976,200000,-0.000330139,0.265363,0.0356861,0,100,0.121437,0.133136,1052.03,0.835277,0.493581,2,1,-1.9828,0.032225,0.0353263,300
0.56,1052.4,687.692,200000,-0.00031063,0.265356,0.0357053,0,100,0.121412,0.13321,1052.4,0.835411,0.493637,2,1,-1.98513,0.0322175,0.0353453,300
0.562,1052.76,688.404,200000,-0.000290992,0.265349,0.0357244,0,100,0.121386,0.133285,1052.76,0.835544,0.493693,2,1,-1.98746,0.0322097,0.0353643,300
0.564,1053.13,689.115,200000,-0.000271225,0.265343,0.0357437,0,100,0.121359,0.133361,1053.13,0.835677,0.493748,2,1,-1.98978,0.0322017,0.0353833,300
0.566,1053.49,689.823,200000,-0.000251327,0.265336,0.0357629,0,100,0.12133,0.133436,1053.49,0.83581,0.493804,2,1,-1.99209,0.0321934,0.0354024,300
0.568,1053.85,690.529,200000,-0.0002313,0.26533,0.0357822,0,100,0.121301,0.133511,1053.85,0.835943,0.493859,2,1,-1.99439,0.0321848,0.0354215,300
0.57,1054.21,691.233,200000,-0.000211143,0.265323,0.0358016,0,100,0.12127,0.133586,1054.21,0.836075,0.493914,2,1,-1.99669,0.0321759,0.0354407,300
0.572,1054.57,691.935,200000,-0.000190855,0.265317,0.035821,0,100,0.121239,0.133662,1054.57,0.836208,0.493969,2,1,-1.99897,0.0321668,0.0354599,300
0.574,1054.93,692.634,200000,-0.000170437,0.265311,0.0358404,0,100,0.121206,0.133737,1054.93,0.83634,0.494024,2,1,-2.00125,0.0321574,0.0354791,300
0.576,1055.29,693.332,200000,-0.000149888,0.265305,0.0358599,0,100,0.121173,0.133813,1055.29,0.836472,0.494078,2,1,-2.00352,0.0321478,0.0354984,300
0.578,1055.65,694.027,200000,-0.000129208,0.265299,0.0358794,0,100,0.121138,0.133889,1055.65,0.836604,0.494133,2,1,-2.00577,0.0321379,0.0355177,300
0.58,1056.01,694.72,200000,-0.000108398,0.265293,0.0358989,0,100,0.121102,0.133965,1056.01,0.836736,0.494187,2,1,-2.00802,0.0321277,0.0355371,300
0.582,1056.36,695.411,200000,-8.7457e-05,0.265288,0.0359185,0,100,0.121066,0.134041,1056.36,0.836868,0.494241,2,1,-2.01027,0.0321173,0.0355565,300
0.584,1056.72,696.099,200000,-6.63851e-05,0.265282,0.0359381,0,100,0.121028,0.134116,1056.72,0.836999,0.494295,2,1,-2.0125,0.0321067,0.0355759,300
0.586,1057.07,696.786,200000,-4.51822e-05,0.265276,0.0359577,0,100,0.12099,0.134193,1057.07,0.83713,0.494349,2,1,-2.01473,0.0320958,0.0355953,300
0.588,1057.43,697.47,200000,-2.38483e-05,0.265271,0.0359774,0,100,0.12095,0.134269,1057.43,0.837262,0.494403,2,1,-2.01694,0.0320847,0.0356148,300
0.59,1057.78,698.153,200000,-2.38335e-06,0.265266,0.0359971,0,100,0.12091,0.134345,1057.78,0.837393,0.494456,2,1,-2.01915,0.0320734,0.0356343,300
0.592,1058.13,698.833,200000,1.92126e-05,0.265261,0.0360168,0,100,0.120869,0.134421,1058.13,0.837523,0.49451,2,1,-2.02135,0.0320618,0.0356538,300
0.594,1058.48,699.511,200000,4.09397e-05,0.265256,0.0360365,0,100,0.120827,0.134497,1058.48,0.837654,0.494563,2,1,-2.02355,0.03205,0.0356734,300
0.596,1058.83,700.187,200000,6.27978e-05,0.26525,0.0360563,0,100,0.120784,0.134574,1058.83,0.837784,0.494616,2,1,-2.02573,0.032038,0.035693,300
0.598,1059.18,700.861,200000,8.47869e-05,0.265246,0.0360761,0,100,0.12074,0.13465,1059.18,0.837914,0.494669,2,1,-2.02791,0.0320258,0.0357126,300
0.6,1059.53,701.533,200000,0.000106907,0.265241,0.0360959,0,100,0.120695,0.134727,1059.53,0.838044,0.494722,2,1,-2.03008,0.0320133,0.0357322,300
0.602,1059.88,702.204,200000,0.000129158,0.265236,0.0361158,0,100,0.120649,0.134803,1059.88,0.838174,0.494774,2,1,-2.03224,0.0320006,0.0357519,300
0.604,1060.23,702.872,200000,0.00015154,0.265231,0.0361357,0,100,0.120603,0.13488,1060.23,0.838304,0.494827,2,1,-2.03439,0.0319878,0.0357716,300
0.606,1060.57,703.538,200000,0.000174053,0.265227,0.0361556,0,100,0.120556,0.134956,1060.57,0.838433,0.494879,2,1,-2.03654,0.0319747,0.0357913,300
0.608,1060.92,704.202,200000,0.000196696,0.265222,0.0361755,0,100,0.120508,0.135033,1060.92,0.838562,0.494931,2,1,-2.03868,0.0319614,0.035811,300
0.61,1061.26,704.864,200000,0.000219471,0.265218,0.0361954,0,100,0.120459,0.135109,1061.26,0.838691,0.494984,2,1,-2.04081,0.0319479,0.0358308,300
0.612,1061.61,705.524,200000,0.000242375,0.265214,0.0362154,0,100,0.120409,0.135186,1061.61,0.83882,0.495036,2,1,-2.04293,0.0319343,0.0358505,300
0.614,1061.95,706.182,200000,0.000265411,0.265209,0.0362353,0,100,0.120359,0.135263,1061.95,0.838949,0.495087,2,1,-2.04505,0.0319204,0.0358703,300
0.616,1062.29,706.838,200000,0.000288576,0.265205,0.0362553,0,100,0.120308,0.13534,1062.29,0.839077,0.495139,2,1,-2.04716,0.0319064,0.0358901,300
0.618,1062.63,707.492,200000,0.000311872,0.265201,0.0362753,0,100,0.120256,0.135416,1062.63,0.839205,0.495191,2,1,-2.04926,0.0318921,0.0359099,300
0.62,1062.97,708.145,200000,0.000335298,0.265197,0.0362954,0,100,0.120203,0.135493,1062.97,0.839334,0.495242,2,1,-2.05135,0.0318777,0.0359298,300
0.622,1063.31,708.795,200000,0.000358854,0.265193,0.0363154,0,100,0.12015,0.13557,1063.31,0.839461,0.495293,2,1,-2.05344,0.0318631,0.0359496,300
0.624,1063.65,709.444,200000,0.00038254,0.26519,0.0363354,0,100,0.120096,0.135647,1063.65,0.839589,0.495344,2,1,-2.05552,0.0318484,0.0359695,300
0.626,1063.99,710.09,200000,0.000406355,0.265186,0.0363555,0,100,0.120042,0.135723,1063.99,0.839716,0.495395,2,1,-2.05759,0.0318334,0.0359893,300
0.628,1064.33,710.735,200000,0.000430299,0.265182,0.0363756,0,100,0.119987,0.1358,1064.33,0.839843,0.495446,2,1,-2.05965,0.0318184,0.0360092,300
0.63,1064.67,711.378,200000,0.000454373,0.265179,0.0363956,0,100,0.119931,0.135877,1064.67,0.83997,0.495497,2,1,-2.06171,0.0318032,0.0360291,300
0.632,1065,712.019,200000,0.000478576,0.265175,0.0364157,0,100,0.119874,0.135954,1065,0.840097,0.495547,2,1,-2.06376,0.0317877,0.036049,300
0.634,1065.34,712.658,200000,0.000502907,0.265172,0.0364358,0,100,0.119817,0.136031,1065.34,0.840224,0.495598,2,1,-2.0658,0.0317722,0.0360689,300
0.636,1065.67,713.295,200000,0.000527367,0.265168,0.0364559,0,100,0.119759,0.136107,1065.67,0.84035,0.495648,2,1,-2.06784,0.0317564,0.0360888,300
0.638,1066.01,713.931,200000,0.000551955,0.265165,0.036476,0,100,0.119701,0.136184,1066.01,0.840476,0.495698,2,1,-2.06987,0.0317406,0.0361088,300
0.64,1066.34,714.564,200000,0.000576672,0.265162,0.0364962,0,100,0.119642,0.136261,1066.34,0.840602,0.495748,2,1,-2.07189,0.0317245,0.0361287,300
0.642,1066.67,715.196,200000,0.000601516,0.265159,0.0365163,0,100,0.119582,0.136338,1066.67,0.840728,0.495798,2,1,-2.07391,0.0317084,0.0361486,300
