x[m], T[K]
8.04159,300
8.04557,300
8.04956,300
8.05355,300
8.05754,300
8.06152,300
8.06551,300
8.0695,300
8.07349,300
8.07747,300
8.08146,300
8.08545,300
8.08944,300
8.09342,300
8.09741,300
8.1014,300
8.10539,300
8.10937,300
8.11336,300
8.11735,300
8.12134,300
8.12532,300
8.12931,300
8.1333,300
8.13729,300
8.14127,300
8.14526,300
8.14925,300
8.15324,300
8.15722,300
8.16121,300
8.1652,300
8.16919,300
8.17317,300
8.17716,300
8.18115,300
8.18514,300
8.18912,300
8.19311,300
8.1971,300
8.20109,300
8.20507,300
8.20906,300
8.21305,300
8.21704,300
8.22102,300
8.22501,300
8.229,300
8.23299,300
8.23697,300
8.24096,300
8.24495,300
8.24894,300
8.25292,300
8.25691,300
8.2609,300
8.26489,300
8.26887,300
8.27286,300
8.27685,300
8.28084,300
8.28482,300
8.28881,300
8.2928,300
8.29679,300
8.30077,300
8.30476,300
8.30875,300
8.31274,300
8.31672,300
8.32071,300
8.3247,300
8.32869,300
8.33267,300
8.33666,300
8.34065,300
8.34464,300
8.34862,300
8.35261,300
8.3566,300
8.36059,300
8.36457,300
8.36856,300
8.37255,300
8.37654,300
8.38052,300
8.38451,300
8.3885,300
8.39249,300
8.39647,300
8.40046,300
8.40445,300
8.40844,300
8.41242,300
8.41641,300
8.4204,300
8.42439,300
8.42837,300
8.43236,300
8.43635,300
8.44034,300
8.44432,300
8.44831,300
8.4523,300
8.45629,300
8.46027,300
8.46426,300
8.46825,300
8.47224,300
8.47622,300
8.48021,300
8.4842,300
8.48819,300
8.49217,300
8.49616,300
8.50015,300
8.50414,300
8.50812,300
8.51211,300
8.5161,300
8.52009,300
8.52407,300
8.52806,300
8.53205,300
8.53604,300
8.54002,300
8.54401,300
8.548,300
8.55199,300
8.55597,300
8.55996,300
8.56395,300
8.56794,300
8.57192,300
8.57591,300
8.5799,300
8.58389,300
8.58787,300
8.59186,300
8.59585,300
8.59984,300
8.60382,300
8.60781,300
8.6118,300
8.61579,300
8.61977,300
8.62376,300
8.62775,300
8.63174,300
8.63572,300
8.63971,300
8.6437,300
8.64769,300
8.65167,300
8.65566,300
8.65965,300
8.66364,300
8.66762,300
8.67161,300
8.6756,300
8.67959,300
8.68357,300
8.68756,300
8.69155,300
8.69554,300
8.69952,300
8.70351,300
8.7075,300
8.71149,300
8.71547,300
8.71946,300
8.72345,300
8.72744,300
8.73142,300
8.73541,300
8.7394,300
8.74339,300
8.74737,300
8.75136,300
8.75535,300
8.75934,300
8.76332,300
8.76731,300
8.7713,300
8.77529,300
8.77927,300
8.78326,300
8.78725,300
8.79124,300
8.79522,300
8.79921,300
8.8032,300
8.80719,300
8.81117,300
8.81516,300
8.81915,300
8.82314,300
8.82712,300
8.83111,300
8.8351,300
8.83909,300
8.84307,300
8.84706,300
8.85105,300
8.85504,300
8.85902,300
8.86301,300
8.867,300
8.87099,300
8.87497,300
8.87896,300
8.88295,300
8.88694,300
8.89092,300
8.89491,300
8.8989,300
8.90289,300
8.90687,300
8.91086,300
8.91485,300
8.91884,300
8.92282,300
8.92681,300
8.9308,300
8.93479,300
8.93877,300
8.94276,300
8.94675,300
8.95074,300
8.95472,300
8.95871,300
8.9627,300
8.96669,300
8.97067,300
8.97466,300
8.97865,300
8.98264,300
8.98662,300
8.99061,300
8.9946,300
8.99859,300
9.00257,300
9.00656,300
9.01055,300
9.01454,300
9.01852,300
9.02251,300
9.0265,300
9.03049,300
9.03447,300
9.03846,300
9.04245,300
9.04644,300
9.05042,300
9.05441,300
9.0584,300
9.06239,300
9.06637,300
9.07036,300
9.07435,300
9.07834,300
9.08232,300
9.08631,300
9.0903,300
9.09429,300
9.09827,300
9.10226,300
9.10625,300
9.11024,300
9.11422,300
9.11821,300
9.1222,300
9.12619,300
9.13017,300
9.13416,300
9.13815,300
9.14214,300
9.14612,300
9.15011,300
9.1541,300
9.15809,300
9.16207,300
9.16606,300
9.17005,300
9.17404,300
9.17802,300
9.18201,300
9.186,300
9.18999,300
9.19397,300
9.19796,300
9.20195,300
9.20594,300
9.20992,300
9.21391,300
9.2179,300
9.22189,300
9.22587,300
9.22986,300
9.23385,300
9.23784,300
9.24182,300
9.24581,300
9.2498,300
9.25379,300
9.25777,300
9.26176,300
9.26575,300
9.26974,300
9.27372,300
9.27771,300
9.2817,300
9.28569,300
9.28967,300
9.29366,300
9.29765,300
9.30164,300
9.30562,300
9.30961,300
9.3136,300
9.31759,300
9.32157,300
9.32556,300
9.32955,300
9.33354,300
9.33752,300
9.34151,300
9.3455,300
9.34949,300
9.35347,300
9.35746,300
9.36145,300
9.36544,300
9.36942,300
9.37341,300
9.3774,300
9.38139,300
9.38537,300
9.38936,300
9.39335,300
9.39734,300
9.40132,300
9.40531,300
9.4093,300
9.41329,300
9.41727,300
9.42126,300
9.42525,300
9.42924,300
9.43322,300
9.43721,300
9.4412,300
9.44519,300
9.44917,300
9.45316,300
9.45715,300
9.46114,300
9.46512,300
9.46911,300
9.4731,300
9.47709,300
9.48107,300
9.48506,300
9.48905,300
9.49304,300
9.49702,300
9.50101,300
9.505,300
9.50899,300
9.51297,300
9.51696,300
9.52095,300
9.52494,300
9.52892,300
9.53291,300
9.5369,300
9.54089,300
9.54487,300
9.54886,300
9.55285,300
9.55684,300
9.56082,300
9.56481,300
9.5688,300
9.57279,300
9.57677,300
9.58076,300
9.58475,300
9.58874,300
9.59272,300
9.59671,300
9.6007,300
9.60469,300
9.60867,300
9.61266,300
9.61665,300
9.62064,300
9.62462,300
9.62861,300
9.6326,300
9.63659,300
9.64057,300
9.64456,300
9.64855,300
9.65254,300
9.65652,300
9.66051,300
9.6645,300
9.66849,300
9.67247,300
9.67646,300
9.68045,300
9.68444,300
9.68842,300
9.69241,300
9.6964,300
9.70039,300
9.70437,300
9.70836,300
9.71235,300
9.71634,300
9.72032,300
9.72431,300
9.7283,300
9.73229,300
9.73627,300
9.74026,300
9.74425,300
9.74824,300
9.75222,300
9.75621,300
9.7602,300
9.76419,300
9.76817,300
9.77216,300
9.77615,300
9.78014,300
9.78412,300
9.78811,300
9.7921,300
9.79609,300
9.80007,300
9.80406,300
9.80805,300
9.81204,300
9.81602,300
9.82001,300
9.824,300
9.82799,300
9.83197,300
9.83596,300
9.83995,300
9.84394,300
9.84792,300
9.85191,300
9.8559,300
9.85989,300
9.86387,300
9.86786,300
9.87185,300
9.87584,300
9.87982,300
9.88381,300
9.8878,300
9.89179,300
9.89577,300
9.89976,300
9.90375,300
9.90774,300
9.91172,300
9.91571,300
9.9197,300
9.92369,300
9.92767,300
9.93166,300
9.93565,300
9.93964,300
9.94362,300
9.94761,300
9.9516,300
9.95559,300
9.95957,300
9.96356,300
9.96755,300
9.97154,300
9.97552,300
9.97951,300
9.9835,300
9.98749,300
9.99147,300
9.99546,300
9.99945,300
10.0034,300
10.0074,300
10.0114,300
10.0154,300
10.0194,300
10.0234,300
10.0274,300
10.0313,300
10.0353,300
10.0393,300
10.0433,300
10.0473,300
10.0513,300
10.0553,300
10.0593,300
10.0632,300
10.0672,300
10.0712,300
10.0752,300
10.0792,300
10.0832,300
10.0872,300
10.0912,300
10.0951,300
10.0991,300
10.1031,300
10.1071,300
10.1111,300
10.1151,300
10.1191,300
10.1231,300
10.127,300
10.131,300
10.135,300
10.139,300
10.143,300
10.147,300
10.151,300
10.155,300
10.1589,300
10.1629,300
10.1669,300
10.1709,300
10.1749,300
10.1789,300
10.1829,300
10.1869,300
10.1908,300
10.1948,300
10.1988,300
10.2028,300
10.2068,300
10.2108,300
10.2148,300
10.2188,300
10.2227,300
10.2267,300
10.2307,300
10.2347,300
10.2387,300
10.2427,300
10.2467,300
10.2507,300
10.2546,300
10.2586,300
10.2626,300
10.2666,300
10.2706,300
10.2746,300
10.2786,300
10.2826,300
10.2865,300
10.2905,300
10.2945,300
10.2985,300
10.3025,300
10.3065,300
10.3105,300
10.3145,300
10.3184,300
10.3224,300
10.3264,300
10.3304,300
10.3344,300
10.3384,300
10.3424,300
10.3464,300
10.3503,300
10.3543,300
10.3583,300
10.3623,300
10.3663,300
10.3703,300
10.3743,300
10.3783,300
10.3822,300
10.3862,300
10.3902,300
10.3942,300
10.3982,300
10.4022,300
10.4062,300
10.4102,300
10.4141,300
10.4181,300
10.4221,300
10.4261,300
10.4301,300
10.4341,300
10.4381,300
10.4421,300
10.446,300
10.45,300
10.454,300
10.458,300
10.462,300
10.466,300
10.47,300
10.474,300
10.4779,300
10.4819,300
10.4859,300
10.4899,300
10.4939,300
10.4979,300
10.5019,300
10.5059,300
10.5098,300
10.5138,300
10.5178,300
10.5218,300
10.5258,300
10.5298,300
10.5338,300
10.5378,300
10.5417,300
10.5457,300
10.5497,300
10.5537,300
10.5577,300
10.5617,300
10.5657,300
10.5697,300
10.5736,300
10.5776,300
10.5816,300
10.5856,300
10.5896,300
10.5936,300
10.5976,300
10.6016,300
10.6055,300
10.6095,300
10.6135,300
10.6175,300
10.6215,300
10.6255,300
10.6295,300
10.6335,300
10.6374,300
10.6414,300
10.6454,300
10.6494,300
10.6534,300
10.6574,300
10.6614,300
10.6654,300
10.6693,300
10.6733,300
10.6773,300
10.6813,300
10.6853,300
10.6893,300
10.6933,300
10.6973,300
10.7012,300
10.7052,300
10.7092,300
10.7132,300
10.7172,300
10.7212,300
10.7252,300
10.7292,300
10.7331,300
10.7371,300
10.7411,300
10.7451,300
10.7491,300
10.7531,300
10.7571,300
10.7611,300
10.765,300
10.769,300
10.773,300
10.777,300
10.781,300
10.785,300
10.789,300
10.793,300
10.7969,300
10.8009,300
10.8049,300
10.8089,300
10.8129,300
10.8169,300
10.8209,300
10.8249,300
10.8288,300
10.8328,300
10.8368,300
10.8408,300
10.8448,300
10.8488,300
10.8528,300
10.8568,300
10.8607,300
10.8647,300
10.8687,300
10.8727,300
10.8767,300
10.8807,300
10.8847,300
10.8887,300
10.8926,300
10.8966,300
10.9006,300
10.9046,300
10.9086,300
10.9126,300
10.9166,300
10.9206,300
10.9245,300
10.9285,300
10.9325,300
10.9365,300
10.9405,300
10.9445,300
10.9485,300
10.9525,300
10.9564,300
10.9604,300
10.9644,300
10.9684,300
10.9724,300
10.9764,300
10.9804,300
10.9844,300
10.9883,300
10.9923,300
10.9963,300
11.0003,300
11.0043,300
11.0083,300
11.0123,300
11.0163,300
11.0202,300
11.0242,300
11.0282,300
11.0322,300
11.0362,300
11.0402,300
11.0442,300
11.0482,300
11.0521,300
11.0561,300
11.0601,300
11.0641,300
11.0681,300
11.0721,300
11.0761,300
11.0801,300
11.084,300
11.088,300
11.092,300
11.096,300
11.1,300
11.104,300
11.108,300
11.112,300
11.1159,300
11.1199,300
11.1239,300
11.1279,300
11.1319,300
11.1359,300
11.1399,300
11.1439,300
11.1478,300
11.1518,300
11.1558,300
11.1598,300
11.1638,300
11.1678,300
11.1718,300
11.1758,300
11.1797,300
11.1837,300
11.1877,300
11.1917,300
11.1957,300
11.1997,300
11.2037,300
11.2077,300
11.2116,300
11.2156,300
11.2196,300
11.2236,300
11.2276,300
11.2316,300
11.2356,300
11.2396,300
11.2435,300
11.2475,300
11.2515,300
11.2555,300
11.2595,300
11.2635,300
11.2675,300
11.2715,300
11.2754,300
11.2794,300
11.2834,300
11.2874,300
11.2914,300
11.2954,300
11.2994,300
11.3034,300
11.3073,300
11.3113,300
11.3153,300
11.3193,300
11.3233,300
11.3273,300
11.3313,300
11.3353,300
11.3392,300
11.3432,300
11.3472,300
11.3512,300
11.3552,300
11.3592,300
11.3632,300
11.3672,300
11.3711,300
11.3751,300
11.3791,300
11.3831,300
11.3871,300
11.3911,300
11.3951,300
11.3991,300
11.403,300
11.407,300
11.411,300
11.415,300
11.419,300
11.423,300
11.427,300
11.431,300
11.4349,300
11.4389,300
11.4429,300
11.4469,300
11.4509,300
11.4549,300
11.4589,300
11.4629,300
11.4668,300
11.4708,300
11.4748,300
11.4788,300
11.4828,300
11.4868,300
11.4908,300
11.4948,300
11.4987,300
11.5027,300
11.5067,300
11.5107,300
11.5147,300
11.5187,300
11.5227,300
11.5267,300
11.5306,300
11.5346,300
11.5386,300
11.5426,300
11.5466,300
11.5506,300
11.5546,300
11.5586,300
11.5625,300
11.5665,300
11.5705,300
11.5745,300
11.5785,300
11.5825,300
11.5865,300
11.5905,300
11.5944,300
11.5984,300
11.6024,300
11.6064,300
11.6104,300
11.6144,300
11.6184,300
11.6224,300
11.6263,300
11.6303,300
11.6343,300
11.6383,300
11.6423,300
11.6463,300
11.6503,300
11.6543,300
11.6582,300
11.6622,300
11.6662,300
11.6702,300
11.6742,300
11.6782,300
11.6822,300
11.6862,300
11.6901,300
11.6941,300
11.6981,300
11.7021,300
11.7061,300
11.7101,300
11.7141,300
11.7181,300
11.722,300
11.726,300
11.73,300
11.734,300
11.738,300
11.742,300
11.746,300
11.75,300
11.7539,300
11.7579,300
11.7619,300
11.7659,300
11.7699,300
11.7739,300
11.7779,300
11.7819,300
11.7858,300
11.7898,300
11.7938,300
11.7978,300
11.8018,300
11.8058,300
11.8098,300
11.8138,300
11.8177,300
11.8217,300
11.8257,300
11.8297,300
11.8337,300
11.8377,300
11.8417,300
11.8457,300
11.8496,300
11.8536,300
11.8576,300
11.8616,300
11.8656,300
11.8696,300
11.8736,300
11.8776,300
11.8815,300
11.8855,300
11.8895,300
11.8935,300
11.8975,300
11.9015,300
11.9055,300
11.9095,300
11.9134,300
11.9174,300
11.9214,300
11.9254,300
11.9294,300
11.9334,300
11.9374,300
11.9414,300
11.9453,300
11.9493,300
11.9533,300
11.9573,300
11.9613,300
11.9653,300
11.9693,300
11.9733,300
11.9772,300
11.9812,300
11.9852,300
11.9892,300
11.9932,300
11.9972,300
12.0012,300
12.0052,300
12.0091,300
12.0131,300
12.0171,300
12.0211,300
12.0251,300
12.0291,300
12.0331,300
12.0371,300
12.041,300
12.045,300
12.049,300
12.053,300
12.057,300
12.061,300
12.065,300
12.069,300
12.0729,300
12.0769,300
12.0809,300
12.0849,300
12.0889,300
12.0929,300
12.0969,300
12.1009,300
12.1048,300
12.1088,300
12.1128,300
12.1168,300
12.1208,300
12.1248,300
12.1288,300
12.1328,300
12.1367,300
12.1407,300
12.1447,300
12.1487,300
12.1527,300
12.1567,300
12.1607,300
12.1647,300
12.1686,300
12.1726,300
12.1766,300
12.1806,300
12.1846,300
12.1886,300
12.1926,300
12.1966,300
12.2005,300
12.2045,300
12.2085,300
12.2125,300
12.2165,300
12.2205,300
12.2245,300
12.2285,300
12.2324,300
12.2364,300
12.2404,300
12.2444,300
12.2484,300
12.2524,300
12.2564,300
12.2604,300
12.2643,300
12.2683,300
12.2723,300
12.2763,300
12.2803,300
12.2843,300
12.2883,300
12.2923,300
12.2962,300
12.3002,300
12.3042,300
12.3082,300
12.3122,300
12.3162,300
12.3202,300
12.3242,300
12.3281,300
12.3321,300
12.3361,300
12.3401,300
12.3441,300
12.3481,300
12.3521,300
12.3561,300
12.36,300
12.364,300
12.368,300
12.372,300
12.376,300
12.38,300
12.384,300
12.388,300
12.3919,300
12.3959,300
12.3999,300
12.4039,300
12.4079,300
12.4119,300
12.4159,300
12.4199,300
12.4238,300
12.4278,300
12.4318,300
12.4358,300
12.4398,300
12.4438,300
12.4478,300
12.4518,300
12.4557,300
12.4597,300
12.4637,300
12.4677,300
12.4717,300
12.4757,300
12.4797,300
12.4837,300
12.4876,300
12.4916,300
12.4956,300
12.4996,300
12.5036,300
12.5076,300
12.5116,300
12.5156,300
12.5195,300
12.5235,300
12.5275,300
12.5315,300
12.5355,300
12.5395,300
12.5435,300
12.5475,300
12.5514,300
12.5554,300
12.5594,300
12.5634,300
12.5674,300
12.5714,300
12.5754,300
12.5794,300
12.5833,300
12.5873,300
12.5913,300
12.5953,300
12.5993,300
12.6033,300
12.6073,300
12.6113,300
12.6152,300
12.6192,300
12.6232,300
12.6272,300
12.6312,300
12.6352,300
12.6392,300
12.6432,300
12.6471,300
12.6511,300
12.6551,300
12.6591,300
12.6631,300
12.6671,300
12.6711,300
12.6751,300
12.679,300
12.683,300
12.687,300
12.691,300
12.695,300
12.699,300
12.703,300
12.707,300
12.7109,300
12.7149,300
12.7189,300
12.7229,300
12.7269,300
12.7309,300
12.7349,300
12.7389,300
12.7428,300
12.7468,300
12.7508,300
12.7548,300
12.7588,300
12.7628,300
12.7668,300
12.7708,300
12.7747,300
12.7787,300
12.7827,300
12.7867,300
12.7907,300
12.7947,300
12.7987,300
12.8027,300
12.8066,300
12.8106,300
12.8146,300
12.8186,300
12.8226,300
12.8266,300
12.8306,300
12.8346,300
12.8385,300
12.8425,300
12.8465,300
12.8505,300
12.8545,300
12.8585,300
12.8625,300
12.8665,300
12.8704,300
12.8744,300
12.8784,300
12.8824,300
12.8864,300
12.8904,300
12.8944,300
12.8984,300
12.9023,300
12.9063,300
12.9103,300
12.9143,300
12.9183,300
12.9223,300
12.9263,300
12.9303,300
12.9342,300
12.9382,300
12.9422,300
12.9462,300
12.9502,300
12.9542,300
12.9582,300
12.9622,300
12.9661,300
12.9701,300
12.9741,300
12.9781,300
12.9821,300
12.9861,300
12.9901,300
12.9941,300
12.998,300
13.002,300
13.006,300
13.01,300
13.014,300
13.018,300
13.022,300
13.026,300
13.0299,300
13.0339,300
13.0379,300
13.0419,300
13.0459,300
13.0499,300
13.0539,300
13.0579,300
13.0618,300
13.0658,300
13.0698,300
13.0738,300
13.0778,300
13.0818,300
13.0858,300
13.0898,300
13.0937,300
13.0977,300
13.1017,300
13.1057,300
13.1097,300
13.1137,300
13.1177,300
13.1217,300
13.1256,300
13.1296,300
13.1336,300
13.1376,300
13.1416,300
13.1456,300
13.1496,300
13.1536,300
13.1575,300
13.1615,300
13.1655,300
13.1695,300
13.1735,300
13.1775,300
13.1815,300
13.1855,300
13.1894,300
13.1934,300
13.1974,300
13.2014,300
13.2054,300
13.2094,300
13.2134,300
13.2174,300
13.2213,300
13.2253,300
13.2293,300
13.2333,300
13.2373,300
13.2413,300
13.2453,300
13.2493,300
13.2532,300
13.2572,300
13.2612,300
13.2652,300
13.2692,300
13.2732,300
13.2772,300
13.2812,300
13.2851,300
13.2891,300
13.2931,300
13.2971,300
13.3011,300
13.3051,300
13.3091,300
13.3131,300
13.317,300
13.321,300
13.325,300
13.329,300
13.333,300
13.337,300
13.341,300
13.345,300
13.3489,300
13.3529,300
13.3569,300
13.3609,300
13.3649,300
13.3689,300
13.3729,300
13.3769,300
13.3808,300
13.3848,300
13.3888,300
13.3928,300
13.3968,300
13.4008,300
13.4048,300
13.4088,300
13.4127,300
13.4167,300
13.4207,300
13.4247,300
13.4287,300
13.4327,300
13.4367,300
13.4407,300
13.4446,300
13.4486,300
13.4526,300
13.4566,300
13.4606,300
13.4646,300
13.4686,300
13.4726,300
13.4765,300
13.4805,300
13.4845,300
13.4885,300
13.4925,300
13.4965,300
13.5005,300
13.5045,300
13.5084,300
13.5124,300
13.5164,300
13.5204,300
13.5244,300
13.5284,300
13.5324,300
13.5364,300
13.5403,300
13.5443,300
13.5483,300
13.5523,300
13.5563,300
13.5603,300
13.5643,300
13.5683,300
13.5722,300
13.5762,300
13.5802,300
13.5842,300
13.5882,300
13.5922,300
13.5962,300
13.6002,300
13.6041,300
13.6081,300
13.6121,300
13.6161,300
13.6201,300
13.6241,300
13.6281,300
13.6321,300
13.636,300
13.64,300
13.644,300
13.648,300
13.652,300
13.656,300
13.66,300
13.664,300
13.6679,300
13.6719,300
13.6759,300
13.6799,300
13.6839,300
13.6879,300
13.6919,300
13.6959,300
13.6998,300
13.7038,300
13.7078,300
13.7118,300
13.7158,300
13.7198,300
13.7238,300
13.7278,300
13.7317,300
13.7357,300
13.7397,300
13.7437,300
13.7477,300
13.7517,300
13.7557,300
13.7597,300
13.7636,300
13.7676,300
13.7716,300
13.7756,300
13.7796,300
13.7836,300
13.7876,300
13.7916,300
13.7955,300
13.7995,300
13.8035,300
13.8075,300
13.8115,300
13.8155,300
13.8195,300
13.8235,300
13.8274,300
13.8314,300
13.8354,300
13.8394,300
13.8434,300
13.8474,300
13.8514,300
13.8554,300
13.8593,300
13.8633,300
13.8673,300
13.8713,300
13.8753,300
13.8793,300
13.8833,300
13.8873,300
13.8912,300
13.8952,300
13.8992,300
13.9032,300
13.9072,300
13.9112,300
13.9152,300
13.9192,300
13.9231,300
13.9271,300
13.9311,300
13.9351,300
13.9391,300
13.9431,300
13.9471,300
13.9511,300
13.955,300
13.959,300
13.963,300
13.967,300
13.971,300
13.975,300
13.979,300
13.983,300
13.9869,300
13.9909,300
13.9949,300
13.9989,300
14.0029,300
14.0069,300
14.0109,300
14.0149,300
14.0188,300
14.0228,300
14.0268,300
14.0308,300
14.0348,300
14.0388,300
14.0428,300
14.0468,300
14.0507,300
14.0547,300
14.0587,300
14.0627,300
14.0667,300
14.0707,300
14.0747,300
14.0787,300
14.0826,300
14.0866,300
14.0906,300
14.0946,300
14.0986,300
14.1026,300
14.1066,300
14.1106,300
14.1145,300
14.1185,300
14.1225,300
14.1265,300
14.1305,300
14.1345,300
14.1385,300
14.1425,300
14.1464,300
14.1504,300
14.1544,300
14.1584,300
14.1624,300
14.1664,300
14.1704,300
14.1744,300
14.1783,300
14.1823,300
14.1863,300
14.1903,300
14.1943,300
14.1983,300
14.2023,300
14.2063,300
14.2102,300
14.2142,300
14.2182,300
14.2222,300
14.2262,300
14.2302,300
14.2342,300
14.2382,300
14.2421,300
14.2461,300
14.2501,300
14.2541,300
14.2581,300
14.2621,300
14.2661,300
14.2701,300
14.274,300
14.278,300
14.282,300
14.286,300
14.29,300
14.294,300
14.298,300
14.302,300
14.3059,300
14.3099,300
14.3139,300
14.3179,300
14.3219,300
14.3259,300
14.3299,300
14.3339,300
14.3378,300
14.3418,300
14.3458,300
14.3498,300
14.3538,300
14.3578,300
14.3618,300
14.3658,300
14.3697,300
14.3737,300
14.3777,300
14.3817,300
14.3857,300
14.3897,300
14.3937,300
14.3977,300
14.4016,300
14.4056,300
14.4096,300
14.4136,300
14.4176,300
14.4216,300
14.4256,300
14.4296,300
14.4335,300
14.4375,300
14.4415,300
14.4455,300
14.4495,300
14.4535,300
14.4575,300
14.4615,300
14.4654,300
14.4694,300
14.4734,300
14.4774,300
14.4814,300
14.4854,300
14.4894,300
14.4934,300
14.4973,300
14.5013,300
14.5053,300
14.5093,300
14.5133,300
14.5173,300
14.5213,300
14.5253,300
14.5292,300
14.5332,300
14.5372,300
14.5412,300
14.5452,300
14.5492,300
14.5532,300
14.5572,300
14.5611,300
14.5651,300
14.5691,300
14.5731,300
14.5771,300
14.5811,300
14.5851,300
14.5891,300
14.593,300
14.597,300
14.601,300
14.605,300
14.609,300
14.613,300
14.617,300
14.621,300
14.6249,300
14.6289,300
14.6329,300
14.6369,300
14.6409,300
14.6449,300
14.6489,300
14.6529,300
14.6568,300
14.6608,300
14.6648,300
14.6688,300
14.6728,300
14.6768,300
14.6808,300
14.6848,300
14.6887,300
14.6927,300
14.6967,300
14.7007,300
14.7047,300
14.7087,300
14.7127,300
14.7167,300
14.7206,300
14.7246,300
14.7286,300
14.7326,300
14.7366,300
14.7406,300
14.7446,300
14.7486,300
14.7525,300
14.7565,300
14.7605,300
14.7645,300
14.7685,300
14.7725,300
14.7765,300
14.7805,300
14.7844,300
14.7884,300
14.7924,300
14.7964,300
14.8004,300
14.8044,300
14.8084,300
14.8124,300
14.8163,300
14.8203,300
14.8243,300
14.8283,300
14.8323,300
14.8363,300
14.8403,300
14.8443,300
14.8482,300
14.8522,300
14.8562,300
14.8602,300
14.8642,300
14.8682,300
14.8722,300
14.8762,300
14.8801,300
14.8841,300
14.8881,300
14.8921,300
14.8961,300
14.9001,300
14.9041,300
14.9081,300
14.912,300
14.916,300
14.92,300
14.924,300
14.928,300
14.932,300
14.936,300
14.94,300
14.9439,300
14.9479,300
14.9519,300
14.9559,300
14.9599,300
14.9639,300
14.9679,300
14.9719,300
14.9758,300
14.9798,300
14.9838,300
14.9878,300
14.9918,300
14.9958,300
14.9998,300
15.0038,300
15.0077,300
15.0117,300
15.0157,300
15.0197,300
15.0237,300
15.0277,300
15.0317,300
15.0357,300
15.0396,300
15.0436,300
15.0476,300
15.0516,300
15.0556,300
15.0596,300
15.0636,300
15.0676,300
15.0715,300
15.0755,300
15.0795,300
15.0835,300
15.0875,300
15.0915,300
15.0955,300
15.0995,300
15.1034,300
15.1074,300
15.1114,300
15.1154,300
15.1194,300
15.1234,300
