time,Twall,T1,P0,mdot,rho_ue_CH,sdot_mm_s,recession_mm,thickness_mm,Bg,Bc,Tw_nr,eps_surf,k_surf,iter,converged,resid_pct,mdot_g,mdot_c,T_24mm
40.34,1386.65,1000,101325,0.00105859,0.273184,0.21318,0,50,0.0140117,0.171677,1386.65,0.889562,0.508467,1,1,-14.0094,0.00382777,0.0468995,1000
40.36,1386.66,1000,101325,0.00105781,0.273185,0.213184,0,50,0.0140014,0.17168,1386.66,0.889564,0.508467,1,1,-14.0092,0.00382497,0.0469003,1000
40.38,1386.66,1000,101325,0.00105702,0.273186,0.213187,0,50,0.013991,0.171682,1386.66,0.889567,0.508467,1,1,-14.009,0.00382216,0.0469011,1000
40.4,1386.67,1000,101325,0.00105624,0.273187,0.213191,0,50,0.0139807,0.171684,1386.67,0.889569,0.508467,1,1,-14.0088,0.00381936,0.0469019,1000
40.42,1386.67,1000,101325,0.00105547,0.273188,0.213194,0,50,0.0139705,0.171686,1386.67,0.889572,0.508467,1,1,-14.0086,0.00381657,0.0469027,1000
40.44,1386.68,1000,101325,0.00105469,0.273189,0.213198,0,50,0.0139602,0.171689,1386.68,0.889574,0.508467,1,1,-14.0084,0.00381378,0.0469035,1000
40.46,1386.68,1000,101325,0.00105391,0.27319,0.213201,0,50,0.0139499,0.171691,1386.68,0.889577,0.508467,1,1,-14.0082,0.00381099,0.0469043,1000
40.48,1386.69,1000,101325,0.00105313,0.273191,0.213205,0,50,0.0139397,0.171693,1386.69,0.889579,0.508467,1,1,-14.0079,0.0038082,0.046905,1000
40.5,1386.69,1000,101325,0.00105236,0.273192,0.213208,0,50,0.0139295,0.171695,1386.69,0.889582,0.508467,1,1,-14.0077,0.00380542,0.0469058,1000
40.52,1386.69,1000,101325,0.00105158,0.273193,0.213212,0,50,0.0139192,0.171698,1386.69,0.889584,0.508467,1,1,-14.0075,0.00380264,0.0469066,1000
40.54,1386.7,1000,101325,0.00105081,0.273194,0.213216,0,50,0.013909,0.1717,1386.7,0.889587,0.508467,1,1,-14.0073,0.00379987,0.0469074,1000
40.56,1386.7,1000,101325,0.00105004,0.273195,0.213219,0,50,0.0138988,0.171702,1386.7,0.88959,0.508467,1,1,-14.0071,0.0037971,0.0469082,1000
40.58,1386.71,1000,101325,0.00104927,0.273196,0.213223,0,50,0.0138886,0.171704,1386.71,0.889592,0.508467,1,1,-14.0069,0.00379433,0.0469089,1000
40.6,1386.71,1000,101325,0.0010485,0.273197,0.213226,0,50,0.0138785,0.171706,1386.71,0.889595,0.508467,1,1,-14.0067,0.00379156,0.0469097,1000
40.62,1386.72,1000,101325,0.00104773,0.273198,0.21323,0,50,0.0138683,0.171709,1386.72,0.889597,0.508467,1,1,-14.0065,0.0037888,0.0469105,1000
40.64,1386.72,1000,101325,0.00104696,0.273199,0.213233,0,50,0.0138582,0.171711,1386.72,0.8896,0.508467,1,1,-14.0063,0.00378604,0.0469113,1000
40.66,1386.72,1000,101325,0.00104619,0.2732,0.213237,0,50,0.013848,0.171713,1386.72,0.889602,0.508467,1,1,-14.0061,0.00378329,0.046912,1000
40.68,1386.73,1000,101325,0.00104542,0.273201,0.21324,0,50,0.0138379,0.171715,1386.73,0.889605,0.508467,1,1,-14.0058,0.00378054,0.0469128,1000
40.7,1386.73,1000,101325,0.00104466,0.273202,0.213244,0,50,0.0138278,0.171718,1386.73,0.889607,0.508467,1,1,-14.0056,0.00377779,0.0469136,1000
40.72,1386.74,1000,101325,0.00104389,0.273203,0.213247,0,50,0.0138177,0.17172,1386.74,0.88961,0.508467,1,1,-14.0054,0.00377504,0.0469144,1000
40.74,1386.74,1000,101325,0.00104313,0.273204,0.213251,0,50,0.0138076,0.171722,1386.74,0.889612,0.508467,1,1,-14.0052,0.0037723,0.0469151,1000
40.76,1386.75,1000,101325,0.00104237,0.273205,0.213254,0,50,0.0137976,0.171724,1386.75,0.889615,0.508467,1,1,-14.005,0.00376956,0.0469159,1000
40.78,1386.75,1000,101325,0.0010416,0.273206,0.213258,0,50,0.0137875,0.171726,1386.75,0.889617,0.508467,1,1,-14.0048,0.00376683,0.0469167,1000
40.8,1386.76,1000,101325,0.00104084,0.273207,0.213261,0,50,0.0137774,0.171729,1386.76,0.88962,0.508467,1,1,-14.0046,0.0037641,0.0469174,1000
40.82,1386.76,1000,101325,0.00104008,0.273208,0.213265,0,50,0.0137674,0.171731,1386.76,0.889622,0.508467,1,1,-14.0044,0.00376137,0.0469182,1000
40.84,1386.76,1000,101325,0.00103932,0.273209,0.213268,0,50,0.0137574,0.171733,1386.76,0.889625,0.508467,1,1,-14.0042,0.00375864,0.046919,1000
40.86,1386.77,1000,101325,0.00103857,0.27321,0.213272,0,50,0.0137474,0.171735,1386.77,0.889627,0.508467,1,1,-14.004,0.00375592,0.0469197,1000
40.88,1386.77,1000,101325,0.00103781,0.273211,0.213275,0,50,0.0137374,0.171737,1386.77,0.88963,0.508467,1,1,-14.0038,0.0037532,0.0469205,1000
40.9,1386.78,1000,101325,0.00103705,0.273212,0.213279,0,50,0.0137274,0.171739,1386.78,0.889632,0.508467,1,1,-14.0036,0.00375049,0.0469212,1000
40.92,1386.78,1000,101325,0.0010363,0.273213,0.213282,0,50,0.0137174,0.171742,1386.78,0.889635,0.508467,1,1,-14.0034,0.00374778,0.046922,1000
40.94,1386.79,1000,101325,0.00103554,0.273214,0.213285,0,50,0.0137075,0.171744,1386.79,0.889637,0.508467,1,1,-14.0032,0.00374507,0.0469228,1000
40.96,1386.79,1000,101325,0.00103479,0.273215,0.213289,0,50,0.0136975,0.171746,1386.79,0.88964,0.508467,1,1,-14.003,0.00374236,0.0469235,1000
40.98,1386.79,1000,101325,0.00103403,0.273216,0.213292,0,50,0.0136876,0.171748,1386.79,0.889642,0.508467,1,1,-14.0027,0.00373966,0.0469243,1000
41,1386.8,1000,101325,0.00103328,0.273217,0.213296,0,50,0.0136776,0.17175,1386.8,0.889645,0.508467,1,1,-14.0025,0.00373696,0.046925,1000
41.02,1386.8,1000,101325,0.00103253,0.273218,0.213299,0,50,0.0136677,0.171753,1386.8,0.889647,0.508467,1,1,-14.0023,0.00373427,0.0469258,1000
41.04,1386.81,1000,101325,0.00103178,0.273219,0.213303,0,50,0.0136578,0.171755,1386.81,0.88965,0.508467,1,1,-14.0021,0.00373157,0.0469266,1000
41.06,1386.81,1000,101325,0.00103103,0.27322,0.213306,0,50,0.0136479,0.171757,1386.81,0.889652,0.508467,1,1,-14.0019,0.00372888,0.0469273,1000
41.08,1386.82,1000,101325,0.00103028,0.273221,0.21331,0,50,0.0136381,0.171759,1386.82,0.889655,0.508467,1,1,-14.0017,0.0037262,0.0469281,1000
41.1,1386.82,1000,101325,0.00102954,0.273222,0.213313,0,50,0.0136282,0.171761,1386.82,0.889657,0.508467,1,1,-14.0015,0.00372352,0.0469288,1000
41.12,1386.82,1000,101325,0.00102879,0.273223,0.213316,0,50,0.0136183,0.171763,1386.82,0.88966,0.508467,1,1,-14.0013,0.00372084,0.0469296,1000
41.14,1386.83,1000,101325,0.00102804,0.273224,0.21332,0,50,0.0136085,0.171765,1386.83,0.889662,0.508467,1,1,-14.0011,0.00371816,0.0469303,1000
41.16,1386.83,1000,101325,0.0010273,0.273224,0.213323,0,50,0.0135987,0.171768,1386.83,0.889665,0.508467,1,1,-14.0009,0.00371549,0.0469311,1000
41.18,1386.84,1000,101325,0.00102656,0.273225,0.213327,0,50,0.0135888,0.17177,1386.84,0.889667,0.508467,1,1,-14.0007,0.00371282,0.0469318,1000
41.2,1386.84,1000,101325,0.00102581,0.273226,0.21333,0,50,0.013579,0.171772,1386.84,0.88967,0.508467,1,1,-14.0005,0.00371015,0.0469326,1000
41.22,1386.85,1000,101325,0.00102507,0.273227,0.213333,0,50,0.0135692,0.171774,1386.85,0.889672,0.508467,1,1,-14.0003,0.00370749,0.0469333,1000
41.24,1386.85,1000,101325,0.00102433,0.273228,0.213337,0,50,0.0135595,0.171776,1386.85,0.889675,0.508467,1,1,-14.0001,0.00370483,0.0469341,1000
41.26,1386.85,1000,101325,0.00102359,0.273229,0.21334,0,50,0.0135497,0.171778,1386.85,0.889677,0.508467,1,1,-13.9999,0.00370217,0.0469348,1000
41.28,1386.86,1000,101325,0.00102285,0.27323,0.213344,0,50,0.0135399,0.17178,1386.86,0.88968,0.508467,1,1,-13.9997,0.00369951,0.0469356,1000
41.3,1386.86,1000,101325,0.00102211,0.273231,0.213347,0,50,0.0135302,0.171783,1386.86,0.889682,0.508467,1,1,-13.9995,0.00369686,0.0469363,1000
41.32,1386.87,1000,101325,0.00102137,0.273232,0.21335,0,50,0.0135204,0.171785,1386.87,0.889684,0.508467,1,1,-13.9993,0.00369422,0.0469371,1000
41.34,1386.87,1000,101325,0.00102064,0.273233,0.213354,0,50,0.0135107,0.171787,1386.87,0.889687,0.508467,1,1,-13.9991,0.00369157,0.0469378,1000
41.36,1386.87,1000,101325,0.0010199,0.273234,0.213357,0,50,0.013501,0.171789,1386.87,0.889689,0.508467,1,1,-13.9989,0.00368893,0.0469385,1000
41.38,1386.88,1000,101325,0.00101917,0.273235,0.213361,0,50,0.0134913,0.171791,1386.88,0.889692,0.508467,1,1,-13.9987,0.00368629,0.0469393,1000
41.4,1386.88,1000,101325,0.00101843,0.273236,0.213364,0,50,0.0134816,0.171793,1386.88,0.889694,0.508467,1,1,-13.9985,0.00368366,0.04694,1000
41.42,1386.89,1000,101325,0.0010177,0.273237,0.213367,0,50,0.0134719,0.171795,1386.89,0.889697,0.508467,1,1,-13.9983,0.00368103,0.0469408,1000
41.44,1386.89,1000,101325,0.00101697,0.273238,0.213371,0,50,0.0134623,0.171797,1386.89,0.889699,0.508467,1,1,-13.9981,0.0036784,0.0469415,1000
41.46,1386.9,1000,101325,0.00101624,0.273239,0.213374,0,50,0.0134526,0.1718,1386.9,0.889702,0.508467,1,1,-13.9979,0.00367577,0.0469422,1000
41.48,1386.9,1000,101325,0.00101551,0.27324,0.213377,0,50,0.013443,0.171802,1386.9,0.889704,0.508467,1,1,-13.9977,0.00367315,0.046943,1000
41.5,1386.9,1000,101325,0.00101478,0.27324,0.213381,0,50,0.0134333,0.171804,1386.9,0.889707,0.508467,1,1,-13.9975,0.00367053,0.0469437,1000
41.52,1386.91,1000,101325,0.00101405,0.273241,0.213384,0,50,0.0134237,0.171806,1386.91,0.889709,0.508467,1,1,-13.9973,0.00366791,0.0469444,1000
41.54,1386.91,1000,101325,0.00101332,0.273242,0.213387,0,50,0.0134141,0.171808,1386.91,0.889711,0.508467,1,1,-13.9971,0.0036653,0.0469452,1000
41.56,1386.92,1000,101325,0.00101259,0.273243,0.213391,0,50,0.0134045,0.17181,1386.92,0.889714,0.508467,1,1,-13.9969,0.00366269,0.0469459,1000
41.58,1386.92,1000,101325,0.00101187,0.273244,0.213394,0,50,0.0133949,0.171812,1386.92,0.889716,0.508467,1,1,-13.9967,0.00366008,0.0469466,1000
41.6,1386.92,1000,101325,0.00101114,0.273245,0.213397,0,50,0.0133853,0.171814,1386.92,0.889719,0.508467,1,1,-13.9965,0.00365748,0.0469474,1000
41.62,1386.93,1000,101325,0.00101042,0.273246,0.213401,0,50,0.0133758,0.171816,1386.93,0.889721,0.508467,1,1,-13.9963,0.00365488,0.0469481,1000
41.64,1386.93,1000,101325,0.00100969,0.273247,0.213404,0,50,0.0133662,0.171818,1386.93,0.889724,0.508467,1,1,-13.9961,0.00365228,0.0469488,1000
41.66,1386.94,1000,101325,0.00100897,0.273248,0.213407,0,50,0.0133567,0.171821,1386.94,0.889726,0.508467,1,1,-13.9959,0.00364969,0.0469496,1000
41.68,1386.94,1000,101325,0.00100825,0.273249,0.213411,0,50,0.0133472,0.171823,1386.94,0.889728,0.508467,1,1,-13.9957,0.00364709,0.0469503,1000
41.7,1386.95,1000,101325,0.00100753,0.27325,0.213414,0,50,0.0133376,0.171825,1386.95,0.889731,0.508467,1,1,-13.9955,0.00364451,0.046951,1000
41.72,1386.95,1000,101325,0.00100681,0.273251,0.213417,0,50,0.0133281,0.171827,1386.95,0.889733,0.508467,1,1,-13.9953,0.00364192,0.0469517,1000
41.74,1386.95,1000,101325,0.00100609,0.273252,0.21342,0,50,0.0133186,0.171829,1386.95,0.889736,0.508467,1,1,-13.9951,0.00363934,0.0469525,1000
41.76,1386.96,1000,101325,0.00100537,0.273252,0.213424,0,50,0.0133092,0.171831,1386.96,0.889738,0.508467,1,1,-13.9949,0.00363676,0.0469532,1000
41.78,1386.96,1000,101325,0.00100465,0.273253,0.213427,0,50,0.0132997,0.171833,1386.96,0.889741,0.508467,1,1,-13.9947,0.00363418,0.0469539,1000
41.8,1386.97,1000,101325,0.00100394,0.273254,0.21343,0,50,0.0132902,0.171835,1386.97,0.889743,0.508467,1,1,-13.9945,0.00363161,0.0469546,1000
41.82,1386.97,1000,101325,0.00100322,0.273255,0.213434,0,50,0.0132808,0.171837,1386.97,0.889745,0.508467,1,1,-13.9943,0.00362904,0.0469554,1000
41.84,1386.97,1000,101325,0.00100251,0.273256,0.213437,0,50,0.0132713,0.171839,1386.97,0.889748,0.508467,1,1,-13.9941,0.00362647,0.0469561,1000
41.86,1386.98,1000,101325,0.00100179,0.273257,0.21344,0,50,0.0132619,0.171841,1386.98,0.88975,0.508467,1,1,-13.9939,0.00362391,0.0469568,1000
41.88,1386.98,1000,101325,0.00100108,0.273258,0.213443,0,50,0.0132525,0.171843,1386.98,0.889753,0.508467,1,1,-13.9937,0.00362135,0.0469575,1000
41.9,1386.99,1000,101325,0.00100037,0.273259,0.213447,0,50,0.0132431,0.171845,1386.99,0.889755,0.508467,1,1,-13.9935,0.00361879,0.0469582,1000
41.92,1386.99,1000,101325,0.000999655,0.27326,0.21345,0,50,0.0132337,0.171847,1386.99,0.889758,0.508467,1,1,-13.9933,0.00361623,0.046959,1000
41.94,1386.99,1000,101325,0.000998944,0.273261,0.213453,0,50,0.0132243,0.171849,1386.99,0.88976,0.508467,1,1,-13.9931,0.00361368,0.0469597,1000
41.96,1387,1000,101325,0.000998234,0.273262,0.213456,0,50,0.0132149,0.171852,1387,0.889762,0.508467,1,1,-13.9929,0.00361113,0.0469604,1000
41.98,1387,1000,101325,0.000997525,0.273263,0.21346,0,50,0.0132056,0.171854,1387,0.889765,0.508467,1,1,-13.9928,0.00360859,0.0469611,1000
42,1387.01,1000,101325,0.000996817,0.273263,0.213463,0,50,0.0131962,0.171856,1387.01,0.889767,0.508467,1,1,-13.9926,0.00360604,0.0469618,1000
42.02,1387.01,1000,101325,0.00099611,0.273264,0.213466,0,50,0.0131869,0.171858,1387.01,0.88977,0.508467,1,1,-13.9924,0.0036035,0.0469625,1000
42.04,1387.01,1000,101325,0.000995403,0.273265,0.213469,0,50,0.0131776,0.17186,1387.01,0.889772,0.508467,1,1,-13.9922,0.00360097,0.0469632,1000
42.06,1387.02,1000,101325,0.000994698,0.273266,0.213473,0,50,0.0131682,0.171862,1387.02,0.889774,0.508467,1,1,-13.992,0.00359843,0.046964,1000
42.08,1387.02,1000,101325,0.000993993,0.273267,0.213476,0,50,0.0131589,0.171864,1387.02,0.889777,0.508467,1,1,-13.9918,0.0035959,0.0469647,1000
42.1,1387.03,1000,101325,0.000993289,0.273268,0.213479,0,50,0.0131496,0.171866,1387.03,0.889779,0.508467,1,1,-13.9916,0.00359337,0.0469654,1000
42.12,1387.03,1000,101325,0.000992586,0.273269,0.213482,0,50,0.0131403,0.171868,1387.03,0.889782,0.508467,1,1,-13.9914,0.00359085,0.0469661,1000
42.14,1387.03,1000,101325,0.000991883,0.27327,0.213486,0,50,0.0131311,0.17187,1387.03,0.889784,0.508467,1,1,-13.9912,0.00358832,0.0469668,1000
42.16,1387.04,1000,101325,0.000991182,0.273271,0.213489,0,50,0.0131218,0.171872,1387.04,0.889786,0.508467,1,1,-13.991,0.00358581,0.0469675,1000
42.18,1387.04,1000,101325,0.000990481,0.273272,0.213492,0,50,0.0131126,0.171874,1387.04,0.889789,0.508467,1,1,-13.9908,0.00358329,0.0469682,1000
42.2,1387.05,1000,101325,0.000989781,0.273272,0.213495,0,50,0.0131033,0.171876,1387.05,0.889791,0.508467,1,1,-13.9906,0.00358078,0.0469689,1000
42.22,1387.05,1000,101325,0.000989082,0.273273,0.213498,0,50,0.0130941,0.171878,1387.05,0.889794,0.508467,1,1,-13.9904,0.00357826,0.0469696,1000
42.24,1387.05,1000,101325,0.000988384,0.273274,0.213502,0,50,0.0130849,0.17188,1387.05,0.889796,0.508467,1,1,-13.9902,0.00357576,0.0469703,1000
42.26,1387.06,1000,101325,0.000987687,0.273275,0.213505,0,50,0.0130757,0.171882,1387.06,0.889798,0.508467,1,1,-13.99,0.00357325,0.046971,1000
42.28,1387.06,1000,101325,0.00098699,0.273276,0.213508,0,50,0.0130665,0.171884,1387.06,0.889801,0.508467,1,1,-13.9899,0.00357075,0.0469717,1000
42.3,1387.07,1000,101325,0.000986295,0.273277,0.213511,0,50,0.0130573,0.171886,1387.07,0.889803,0.508467,1,1,-13.9897,0.00356825,0.0469724,1000
42.32,1387.07,1000,101325,0.0009856,0.273278,0.213514,0,50,0.0130481,0.171888,1387.07,0.889805,0.508467,1,1,-13.9895,0.00356576,0.0469731,1000
42.34,1387.07,1000,101325,0.000984906,0.273279,0.213518,0,50,0.0130389,0.17189,1387.07,0.889808,0.508467,1,1,-13.9893,0.00356326,0.0469738,1000
42.36,1387.08,1000,101325,0.000984212,0.27328,0.213521,0,50,0.0130298,0.171892,1387.08,0.88981,0.508467,1,1,-13.9891,0.00356077,0.0469745,1000
42.38,1387.08,1000,101325,0.00098352,0.27328,0.213524,0,50,0.0130206,0.171894,1387.08,0.889813,0.508467,1,1,-13.9889,0.00355829,0.0469752,1000
42.4,1387.09,1000,101325,0.000982828,0.273281,0.213527,0,50,0.0130115,0.171896,1387.09,0.889815,0.508467,1,1,-13.9887,0.0035558,0.0469759,1000
42.42,1387.09,1000,101325,0.000982138,0.273282,0.21353,0,50,0.0130024,0.171898,1387.09,0.889817,0.508467,1,1,-13.9885,0.00355332,0.0469766,1000
42.44,1387.09,1000,101325,0.000981447,0.273283,0.213533,0,50,0.0129933,0.1719,1387.09,0.88982,0.508467,1,1,-13.9883,0.00355084,0.0469773,1000
42.46,1387.1,1000,101325,0.000980758,0.273284,0.213537,0,50,0.0129842,0.171902,1387.1,0.889822,0.508467,1,1,-13.9881,0.00354837,0.046978,1000
42.48,1387.1,1000,101325,0.00098007,0.273285,0.21354,0,50,0.0129751,0.171904,1387.1,0.889824,0.508467,1,1,-13.9879,0.00354589,0.0469787,1000
42.5,1387.11,1000,101325,0.000979382,0.273286,0.213543,0,50,0.012966,0.171906,1387.11,0.889827,0.508467,1,1,-13.9878,0.00354342,0.0469794,1000
42.52,1387.11,1000,101325,0.000978695,0.273287,0.213546,0,50,0.0129569,0.171908,1387.11,0.889829,0.508467,1,1,-13.9876,0.00354096,0.0469801,1000
42.54,1387.11,1000,101325,0.000978009,0.273287,0.213549,0,50,0.0129479,0.17191,1387.11,0.889831,0.508467,1,1,-13.9874,0.00353849,0.0469808,1000
42.56,1387.12,1000,101325,0.000977324,0.273288,0.213552,0,50,0.0129388,0.171912,1387.12,0.889834,0.508467,1,1,-13.9872,0.00353603,0.0469815,1000
42.58,1387.12,1000,101325,0.00097664,0.273289,0.213555,0,50,0.0129298,0.171914,1387.12,0.889836,0.508467,1,1,-13.987,0.00353357,0.0469822,1000
42.6,1387.13,1000,101325,0.000975956,0.27329,0.213559,0,50,0.0129208,0.171916,1387.13,0.889839,0.508467,1,1,-13.9868,0.00353112,0.0469829,1000
42.62,1387.13,1000,101325,0.000975274,0.273291,0.213562,0,50,0.0129117,0.171918,1387.13,0.889841,0.508467,1,1,-13.9866,0.00352866,0.0469835,1000
42.64,1387.13,1000,101325,0.000974592,0.273292,0.213565,0,50,0.0129027,0.17192,1387.13,0.889843,0.508467,1,1,-13.9864,0.00352621,0.0469842,1000
42.66,1387.14,1000,101325,0.00097391,0.273293,0.213568,0,50,0.0128937,0.171922,1387.14,0.889846,0.508467,1,1,-13.9862,0.00352377,0.0469849,1000
42.68,1387.14,1000,101325,0.00097323,0.273294,0.213571,0,50,0.0128848,0.171924,1387.14,0.889848,0.508467,1,1,-13.9861,0.00352132,0.0469856,1000
42.7,1387.15,1000,101325,0.00097255,0.273294,0.213574,0,50,0.0128758,0.171926,1387.15,0.88985,0.508467,1,1,-13.9859,0.00351888,0.0469863,1000
42.72,1387.15,1000,101325,0.000971872,0.273295,0.213577,0,50,0.0128668,0.171928,1387.15,0.889853,0.508467,1,1,-13.9857,0.00351644,0.046987,1000
42.74,1387.15,1000,101325,0.000971194,0.273296,0.21358,0,50,0.0128579,0.17193,1387.15,0.889855,0.508467,1,1,-13.9855,0.00351401,0.0469877,1000
42.76,1387.16,1000,101325,0.000970516,0.273297,0.213584,0,50,0.0128489,0.171931,1387.16,0.889857,0.508467,1,1,-13.9853,0.00351157,0.0469883,1000
42.78,1387.16,1000,101325,0.00096984,0.273298,0.213587,0,50,0.01284,0.171933,1387.16,0.88986,0.508467,1,1,-13.9851,0.00350914,0.046989,1000
42.8,1387.16,1000,101325,0.000969164,0.273299,0.21359,0,50,0.0128311,0.171935,1387.16,0.889862,0.508467,1,1,-13.9849,0.00350672,0.0469897,1000
42.82,1387.17,1000,101325,0.000968489,0.2733,0.213593,0,50,0.0128222,0.171937,1387.17,0.889864,0.508467,1,1,-13.9847,0.00350429,0.0469904,1000
42.84,1387.17,1000,101325,0.000967815,0.273301,0.213596,0,50,0.0128133,0.171939,1387.17,0.889867,0.508467,1,1,-13.9846,0.00350187,0.0469911,1000
42.86,1387.18,1000,101325,0.000967142,0.273301,0.213599,0,50,0.0128044,0.171941,1387.18,0.889869,0.508467,1,1,-13.9844,0.00349945,0.0469917,1000
42.88,1387.18,1000,101325,0.000966469,0.273302,0.213602,0,50,0.0127955,0.171943,1387.18,0.889871,0.508467,1,1,-13.9842,0.00349703,0.0469924,1000
42.9,1387.18,1000,101325,0.000965798,0.273303,0.213605,0,50,0.0127866,0.171945,1387.18,0.889874,0.508467,1,1,-13.984,0.00349462,0.0469931,1000
42.92,1387.19,1000,101325,0.000965127,0.273304,0.213608,0,50,0.0127778,0.171947,1387.19,0.889876,0.508467,1,1,-13.9838,0.00349221,0.0469938,1000
42.94,1387.19,1000,101325,0.000964456,0.273305,0.213611,0,50,0.0127689,0.171949,1387.19,0.889878,0.508467,1,1,-13.9836,0.0034898,0.0469945,1000
42.96,1387.19,1000,101325,0.000963787,0.273306,0.213614,0,50,0.0127601,0.171951,1387.19,0.889881,0.508467,1,1,-13.9834,0.0034874,0.0469951,1000
42.98,1387.2,1000,101325,0.000963118,0.273307,0.213617,0,50,0.0127512,0.171953,1387.2,0.889883,0.508467,1,1,-13.9833,0.00348499,0.0469958,1000
43,1387.2,1000,101325,0.000962451,0.273307,0.213621,0,50,0.0127424,0.171955,1387.2,0.889885,0.508467,1,1,-13.9831,0.00348259,0.0469965,1000
43.02,1387.21,1000,101325,0.000961783,0.273308,0.213624,0,50,0.0127336,0.171957,1387.21,0.889888,0.508467,1,1,-13.9829,0.0034802,0.0469972,1000
43.04,1387.21,1000,101325,0.000961117,0.273309,0.213627,0,50,0.0127248,0.171959,1387.21,0.88989,0.508467,1,1,-13.9827,0.0034778,0.0469978,1000
43.06,1387.21,1000,101325,0.000960452,0.27331,0.21363,0,50,0.012716,0.171961,1387.21,0.889892,0.508467,1,1,-13.9825,0.00347541,0.0469985,1000
43.08,1387.22,1000,101325,0.000959787,0.273311,0.213633,0,50,0.0127072,0.171962,1387.22,0.889895,0.508467,1,1,-13.9823,0.00347302,0.0469992,1000
43.1,1387.22,1000,101325,0.000959123,0.273312,0.213636,0,50,0.0126985,0.171964,1387.22,0.889897,0.508467,1,1,-13.9821,0.00347064,0.0469998,1000
43.12,1387.23,1000,101325,0.00095846,0.273313,0.213639,0,50,0.0126897,0.171966,1387.23,0.889899,0.508467,1,1,-13.982,0.00346825,0.0470005,1000
43.14,1387.23,1000,101325,0.000957797,0.273313,0.213642,0,50,0.012681,0.171968,1387.23,0.889902,0.508467,1,1,-13.9818,0.00346587,0.0470012,1000
43.16,1387.23,1000,101325,0.000957135,0.273314,0.213645,0,50,0.0126722,0.17197,1387.23,0.889904,0.508467,1,1,-13.9816,0.0034635,0.0470018,1000
43.18,1387.24,1000,101325,0.000956474,0.273315,0.213648,0,50,0.0126635,0.171972,1387.24,0.889906,0.508467,1,1,-13.9814,0.00346112,0.0470025,1000
43.2,1387.24,1000,101325,0.000955814,0.273316,0.213651,0,50,0.0126548,0.171974,1387.24,0.889908,0.508467,1,1,-13.9812,0.00345875,0.0470032,1000
43.22,1387.24,1000,101325,0.000955155,0.273317,0.213654,0,50,0.0126461,0.171976,1387.24,0.889911,0.508467,1,1,-13.981,0.00345638,0.0470038,1000
43.24,1387.25,1000,101325,0.000954496,0.273318,0.213657,0,50,0.0126374,0.171978,1387.25,0.889913,0.508467,1,1,-13.9809,0.00345401,0.0470045,1000
43.26,1387.25,1000,101325,0.000953838,0.273318,0.21366,0,50,0.0126287,0.17198,1387.25,0.889915,0.508467,1,1,-13.9807,0.00345165,0.0470052,1000
43.28,1387.26,1000,101325,0.000953181,0.273319,0.213663,0,50,0.01262,0.171982,1387.26,0.889918,0.508467,1,1,-13.9805,0.00344929,0.0470058,1000
43.3,1387.26,1000,101325,0.000952525,0.27332,0.213666,0,50,0.0126113,0.171983,1387.26,0.88992,0.508467,1,1,-13.9803,0.00344693,0.0470065,1000
43.32,1387.26,1000,101325,0.000951869,0.273321,0.213669,0,50,0.0126027,0.171985,1387.26,0.889922,0.508467,1,1,-13.9801,0.00344457,0.0470072,1000
43.34,1387.27,1000,101325,0.000951214,0.273322,0.213672,0,50,0.012594,0.171987,1387.27,0.889925,0.508467,1,1,-13.9799,0.00344222,0.0470078,1000
43.36,1387.27,1000,101325,0.00095056,0.273323,0.213675,0,50,0.0125854,0.171989,1387.27,0.889927,0.508467,1,1,-13.9798,0.00343987,0.0470085,1000
43.38,1387.27,1000,101325,0.000949907,0.273323,0.213678,0,50,0.0125767,0.171991,1387.27,0.889929,0.508467,1,1,-13.9796,0.00343752,0.0470091,1000
43.4,1387.28,1000,101325,0.000949254,0.273324,0.213681,0,50,0.0125681,0.171993,1387.28,0.889931,0.508467,1,1,-13.9794,0.00343517,0.0470098,1000
43.42,1387.28,1000,101325,0.000948602,0.273325,0.213684,0,50,0.0125595,0.171995,1387.28,0.889934,0.508467,1,1,-13.9792,0.00343283,0.0470105,1000
43.44,1387.29,1000,101325,0.000947951,0.273326,0.213687,0,50,0.0125509,0.171997,1387.29,0.889936,0.508467,1,1,-13.979,0.00343049,0.0470111,1000
43.46,1387.29,1000,101325,0.0009473,0.273327,0.21369,0,50,0.0125423,0.171999,1387.29,0.889938,0.508467,1,1,-13.9789,0.00342815,0.0470118,1000
43.48,1387.29,1000,101325,0.000946651,0.273328,0.213693,0,50,0.0125337,0.172,1387.29,0.889941,0.508467,1,1,-13.9787,0.00342582,0.0470124,1000
43.5,1387.3,1000,101325,0.000946002,0.273328,0.213696,0,50,0.0125252,0.172002,1387.3,0.889943,0.508467,1,1,-13.9785,0.00342349,0.0470131,1000
43.52,1387.3,1000,101325,0.000945354,0.273329,0.213699,0,50,0.0125166,0.172004,1387.3,0.889945,0.508467,1,1,-13.9783,0.00342116,0.0470137,1000
43.54,1387.3,1000,101325,0.000944706,0.27333,0.213702,0,50,0.0125081,0.172006,1387.3,0.889947,0.508467,1,1,-13.9781,0.00341883,0.0470144,1000
43.56,1387.31,1000,101325,0.00094406,0.273331,0.213705,0,50,0.0124995,0.172008,1387.31,0.88995,0.508467,1,1,-13.978,0.00341651,0.047015,1000
